,from_id,total_distance,walking_distance,transfers,travel_time_total,walking_time,wait_time_total
1494,o_360470591001,2918.051158,1552.056,0,33.11666667,26.46666667,1.083333333
1495,o_360470591002,2847.600158,1481.605,0,31.86666667,25.21666667,2.333333333
1496,o_360470591003,2591.245945,2423.67,0,42.06666667,41.25,1.816666667
1497,o_360470591004,2816.141158,1450.146,0,31.31666667,24.66666667,2.883333333
1498,o_360470592001,4239.368692,1441.529,0,32.4,24.4,5.866666667
1499,o_360470592002,2274.246386,1353.847,0,27.05,22.98333333,1.733333333
1500,o_360470592003,1804.363707,354.705,0,12.85,6.066666667,3
1501,o_360470593001,3285.03307,2800.045,0,49.91666667,47.56666667,2.166666667
1502,o_360470593002,4337.145738,1628.159,1,35,27.66666667,6.7
1503,o_360470594021,2874.782464,1207.208,0,26.33333333,20.55,5.4
1504,o_360470594022,3296.090763,875.501,0,23.8,14.86666667,7.933333333
1505,o_360470594023,3874.645037,1335.233,1,30.75,22.71666667,6.566666667
1506,o_360470594024,2770.603687,1477.181,0,30.8,25.01666667,1.166666667
1507,o_360470594031,2529.071135,1473.112,0,29.21666667,24.9,2.75
1508,o_360470594032,2658.065125,1785.64,0,34.38333333,30.2,1.466666667
1509,o_360470594033,2359.933611,1623.956,0,30.43333333,27.43333333,1.533333333
1510,o_360470594041,2235.099306,1843.014,0,32.86666667,31.25,2.916666667
1511,o_360470594042,2067.699843,1433.069,0,27.06666667,24.26666667,1.716666667
1512,o_360470594043,1918.50642,1499.719,0,27.3,25.35,1.483333333
1513,o_360470596001,3194.461763,773.872,0,22.06666667,13.13333333,9.666666667
1514,o_360470596002,3500.892763,1080.303,0,27.23333333,18.3,4.5
1515,o_360470596003,2746.727233,2590.448,0,44.78333333,43.95,1.266666667
1516,o_360470598001,3724.324254,1741.402,0,37.23333333,29.46666667,1.366666667
1517,o_360470598002,3267.483379,1464.181,0,33.08333333,24.86666667,2.766666667
1518,o_360470600001,2739.357482,1693.241,0,33.85,28.83333333,2
1519,o_360470600002,2434.438814,1786.529,0,33.03333333,30.38333333,2.75
1520,o_360470600003,2055.480891,1839.809,0,32.1,31.21666667,3.683333333
1521,o_360470600004,1925.36342,1506.576,0,27.53333333,25.58333333,1.25
1522,o_360470600005,1881.149707,431.491,0,14.2,7.416666667,1.65
1523,o_360470606001,1504.146482,458.03,0,12.93333333,7.916666667,2.916666667
1524,o_360470606002,1251.087954,508.228,0,12.23333333,8.666666667,3.616666667
1525,o_360470608001,2379.690814,1731.781,0,32.05,29.4,3.733333333
1526,o_360470608002,1604.095804,1418.442,0,25.1,24.18333333,5.1
1527,o_360470608003,1840.857049,1648.208,0,28.86666667,27.96666667,5.183333333
1528,o_360470610021,2517.639711,1166.667,0,25.55,19.76666667,2.366666667
1529,o_360470610022,2211.059941,1271.255,0,25.7,21.53333333,2.216666667
1530,o_360470610023,2328.672804,819.61,0,20.2,13.9,1.716666667
1531,o_360470610031,1645.285999,1482.716,0,26.06666667,25.33333333,1.85
1532,o_360470610032,1370.253804,1184.6,0,21.1,20.18333333,9.1
1533,o_360470610041,2346.081856,1177.741,0,25.15,19.96666667,2.766666667
1534,o_360470610042,2118.572905,1333.968,0,26.16666667,22.68333333,1.75
1535,o_360470610043,2311.371804,802.309,0,19.86666667,13.56666667,2.05
1536,o_360470610044,2173.854711,822.882,0,19.7,13.91666667,2.216666667
1537,o_360470610045,2535.330711,1184.358,0,25.85,20.06666667,2.066666667
1538,o_360470612001,2232.191154,1834.428,0,32.96666667,31.1,2.466666667
1539,o_360470616001,3680.553864,951.019,0,26.4,16.06666667,1.516666667
1540,o_360470620001,2978.356808,1077.83,0,25.86666667,18.26666667,2.05
1541,o_360470620002,3560.279903,968.563,0,26.28333333,16.4,1.633333333
1542,o_360470622001,3586.291665,1454.715,0,33.33333333,24.6,2.45
1543,o_360470622002,3316.916683,1483.144,0,32.6,25.08333333,3.183333333
1544,o_360470626001,3701.311763,1280.722,0,30.7,21.76666667,1.033333333
1545,o_360470626002,3718.279658,1045.889,0,27.96666667,17.71666667,4.166666667
1546,o_360470628001,4028.112814,821.908,1,24.55,14.13333333,8.583333333
1547,o_360470628002,3462.767935,3227.787,0,55.33333333,54.55,2.516666667
1548,o_360470628003,4746.903399,785.95,1,25.86666667,13.4,7.266666667
1549,o_360470628004,4412.19321,791.758,1,25.11666667,13.56666667,8.016666667
1550,o_360470632001,2397.974935,2162.994,0,37.41666667,36.63333333,2.583333333
1551,o_360470632002,2887.851149,1005.164,1,23.81666667,17,6.65
1552,o_360470636001,1464.805788,1307.371,0,22.71666667,22.1,14.08333333
1553,o_360470638001,2007.945442,1513.757,0,27.15,25.56666667,2.4
1554,o_360470638002,1578.248935,1343.268,0,23.55,22.76666667,14.3
1555,o_360470640001,2034.027823,1381.057,0,25.36666667,23.36666667,2.65
1556,o_360470640002,1180.004079,873.384,0,16.01666667,14.8,2.116666667
1557,o_360470642001,1417.495761,1081.922,0,19.83333333,18.51666667,1.183333333
1558,o_360470642002,530.0412884,373.15,0,7.166666667,6.366666667,1.233333333
1559,o_360470644001,1092.999576,635.255,0,12.56666667,10.73333333,1.016666667
1560,o_360470644002,1036.404045,878.438,0,15.58333333,14.96666667,2.55
1561,o_360470644003,815.6590447,657.693,0,11.7,11.08333333,3.766666667
1562,o_360470646001,937.6932608,755.5,0,13.75,12.83333333,2.116666667
1563,o_360470646002,1054.137031,692.046,0,13.38333333,11.73333333,1.716666667
1564,o_360470648001,1632.247964,1413.751,0,25.05,23.95,3.333333333
1565,o_360470648002,1675.89226,1355.655,0,24.86666667,23.1,1.55
1566,o_360470650001,1656.669266,1451.702,0,25.61666667,24.73333333,3.116666667
1567,o_360470650002,1196.643809,523.75,0,12.1,8.883333333,1.6
1568,o_360470652001,2072.327676,1914.842,0,32.95,32.36666667,2.9
1569,o_360470654001,1910.196267,1381.738,0,25.05,23.26666667,1.683333333
1570,o_360470654002,1935.910788,1778.476,0,30.73333333,30.11666667,6.066666667
1571,o_360470656001,1292.928761,1121.663,0,19.46666667,18.98333333,1.35
1572,o_360470656002,2716.810298,604.286,1,17.13333333,10.23333333,6.466666667
1573,o_360470658001,1815.223788,1657.789,0,28.61666667,28,8.183333333
1574,o_360470658002,3505.318488,708.453,1,23.18333333,12.05,7.283333333
1575,o_360470660001,2172.946788,2015.512,0,34.7,34.08333333,2.1
1576,o_360470660002,3270.30433,1362.621,0,31.43333333,22.93333333,1.6
1577,o_360470662001,2829.017574,999.079,1,24.85,16.85,6.85
1578,o_360470666001,4738.44521,1118.01,1,30.31666667,18.76666667,6.75
1579,o_360470670001,2431.917488,1491.238,0,29.73333333,25.41666667,5.383333333
1580,o_360470670002,2735.885448,1557.059,0,31.68333333,26.46666667,3.433333333
1581,o_360470672001,1636.020266,1431.053,0,25.26666667,24.38333333,3.466666667
1582,o_360470674001,1476.384266,1271.417,0,22.56666667,21.68333333,6.166666667
1583,o_360470674002,1568.345266,1363.378,0,24.05,23.16666667,4.683333333
1584,o_360470676001,2365.040214,2120.221,0,37.21666667,36.06666667,1.083333333
1585,o_360470676002,2120.890214,1876.071,0,33,31.85,5.3
1586,o_360470678001,2441.308701,2278.529,0,39.46666667,38.83333333,4.7
1587,o_360470678002,2233.785898,1282.344,0,26.08333333,21.68333333,4.616666667
1588,o_360470680001,2180.072325,1929.8,0,33.7,32.81666667,2.5
1589,o_360470680002,1953.932426,1523.686,0,28,25.81666667,2.7
1590,o_360470682001,2154.590809,1481.697,0,28.43333333,25.21666667,2.266666667
1591,o_360470682002,2534.61081,1190.387,1,26.48333333,20.3,5.216666667
1592,o_360470686001,3160.538087,2420.467,0,43.3,41.01666667,2.15
1593,o_360470686002,2985.718574,1155.78,1,27.61666667,19.61666667,4.083333333
1594,o_360470688001,2653.295472,2455.871,0,42.55,41.86666667,1.916666667
1595,o_360470688002,3228.276326,1071.285,1,27.5,18.26666667,4.2
1596,o_360470690001,2697.411325,2447.139,0,42.51666667,41.63333333,3.683333333
1597,o_360470690002,2217.006809,1544.113,0,29.55,26.33333333,1.15
1598,o_360470692001,2396.461898,1445.02,0,28.88333333,24.48333333,1.816666667
