,from_id,total_distance,walking_distance,transfers,travel_time_total,walking_time,wait_time_total
130,o_360850132031,8113.23167,1583.491,0,36.81666667,26.81666667,7.916666667
131,o_360850132032,6472.701067,620.3,0,23.45,10.46666667,1.033333333
132,o_360850132033,7064.407652,1913.227,0,40.41666667,32.41666667,4.316666667
133,o_360850132041,12712.79112,2345.192,1,75.13333333,39.73333333,5.066666667
134,o_360850132042,7887.994508,618.411,0,26.7,10.43333333,1.016666667
135,o_360850132043,8413.11167,1883.371,0,41.88333333,31.88333333,2.85
136,o_360850133011,1314.914419,1179.934,0,20.51666667,19.98333333,3.483333333
137,o_360850133021,2006.578787,1546.728,0,28.4,26.2,1.866666667
138,o_360850133022,2044.799898,1267.89,0,25.01666667,21.41666667,1.883333333
139,o_360850133023,1782.332011,1555.958,0,27.45,26.36666667,2.816666667
140,o_360850134001,12185.17002,1025.573,1,41.71666667,17.45,11.38333333
141,o_360850134002,8798.298826,655.229,0,37.25,11.06666667,1.666666667
142,o_360850134003,12463.23902,1303.642,1,46.36666667,22.1,6.733333333
143,o_360850138001,14010.04374,2565.895,2,76.38333333,43.3,11.48333333
144,o_360850138002,13415.7237,2981.382,1,80.63333333,50.23333333,6.233333333
145,o_360850138003,13288.02852,2076.782,1,68.55,35.06666667,5.116666667
146,o_360850138004,11116.19938,1803.241,1,60.61666667,30.48333333,7.966666667
147,o_360850138005,12862.41,2890.115,1,78.01666667,48.7,5.566666667
148,o_360850141001,2223.917827,1863.301,0,32.83333333,31.4,1.3
149,o_360850141002,2551.405119,1458.571,0,28.93333333,24.61666667,1.933333333
150,o_360850146041,7109.564652,1958.384,0,41.13333333,33.13333333,3.6
151,o_360850146042,6158.046104,2343.261,0,45.56666667,39.56666667,2.433333333
152,o_360850146043,6185.144303,1648.303,1,35.85,27.96666667,6.683333333
153,o_360850146044,5400.773104,1585.988,0,32.88333333,26.88333333,8.566666667
154,o_360850146051,8233.979047,2539.542,0,55.21666667,42.6,2.216666667
155,o_360850146052,7021.028652,1869.848,0,39.63333333,31.63333333,1.816666667
156,o_360850146061,8361.128067,2508.727,0,55.11666667,42.13333333,2.316666667
157,o_360850146062,8299.03867,1769.298,0,40.05,30.05,1.4
158,o_360850146063,9729.83267,3200.092,0,64.01666667,54.01666667,7.433333333
159,o_360850146064,9699.781508,2430.198,0,57.11666667,40.85,3.6
160,o_360850146071,7943.332226,1751.924,1,43.78333333,29.53333333,8.1
161,o_360850146072,8310.184221,1575.293,1,41.36666667,26.76666667,10.51666667
162,o_360850146081,9943.909644,1395.061,2,42.48333333,23.65,10.4
163,o_360850146082,7263.864652,2112.684,0,43.75,35.75,4.35
164,o_360850147001,2645.703184,1673.719,0,32.61666667,28.23333333,1.75
165,o_360850147002,3662.787546,1934.798,1,39.86666667,32.58333333,8.383333333
166,o_360850147003,5803.436632,1349.416,2,39.76666667,22.81666667,11.81666667
167,o_360850151001,2995.072752,1742.974,0,34.26666667,29.41666667,3.45
168,o_360850151002,3244.469154,1775.46,0,35.65,29.96666667,2.066666667
169,o_360850151003,3600.907119,2508.073,0,46.63333333,42.31666667,2.5
170,o_360850151004,6628.175792,1619.62,1,45.08333333,27.33333333,5.5
171,o_360850151005,6758.677065,1449.989,1,42.8,24.45,7.783333333
172,o_360850154001,9830.727921,2383.446,0,56.63333333,39.95,1.766666667
173,o_360850156011,6190.259104,2375.474,0,46.26666667,40.26666667,1.733333333
174,o_360850156012,5697.141361,2992.534,0,56.38333333,50.5,1.05
175,o_360850156013,5432.58247,513.675,0,19.5,8.683333333,4.933333333
176,o_360850156014,4973.915872,836.8,0,23.15,14.15,1.283333333
177,o_360850156015,6191.623104,2376.838,0,46.15,40.15,1.85
178,o_360850156016,5566.193104,1751.408,0,35.66666667,29.66666667,12.33333333
179,o_360850156021,5712.83958,530.395,1,20.53333333,8.983333333,8.183333333
180,o_360850156022,4389.626976,839.822,0,21.91666667,14.2,2.516666667
181,o_360850156023,5912.494104,2097.709,0,41.43333333,35.43333333,6.566666667
182,o_360850156024,6511.463253,2146.911,1,43.68333333,36.28333333,5.316666667
183,o_360850156031,4300.176976,750.372,0,20.38333333,12.66666667,4.05
184,o_360850156032,5278.842823,977.422,0,25.91666667,16.53333333,1.8
185,o_360850156033,6109.927016,2283.198,0,46.93333333,38.6,3.95
186,o_360850169011,4739.648696,1365.856,1,36.1,23.06666667,8.016666667
187,o_360850169012,4411.670227,1963.868,0,42.55,33.31666667,2.25
188,o_360850170051,3493.932529,2344.63,0,41.5,39.5,3.233333333
189,o_360850170052,4155.477318,1596.628,0,31.1,27.1,10.35
190,o_360850170071,6456.030318,3897.181,0,69.76666667,65.76666667,4.966666667
191,o_360850170072,8595.408133,3170.194,1,64.11666667,53.73333333,8.333333333
192,o_360850170073,10241.06044,2299.48,1,56,38.8,5.783333333
193,o_360850170091,3980.769883,2945.647,0,51.93333333,49.68333333,2.233333333
194,o_360850170092,3223.093529,2073.791,0,37.13333333,35.13333333,7.6
195,o_360850170093,4326.526883,3291.404,0,57.63333333,55.38333333,1.8
196,o_360850170111,5777.802104,1963.017,0,39.2,33.2,2.25
197,o_360850170112,5464.155104,1649.37,0,33.96666667,27.96666667,7.483333333
198,o_360850170121,7737.857846,1790.087,1,40.91666667,30.3,11.36666667
199,o_360850170122,7407.482816,1741.928,1,42.26666667,29.3,9.616666667
200,o_360850170123,7737.993699,1929.399,1,45.11666667,32.53333333,6.766666667
201,o_360850170131,6675.835811,4273.173,0,78.05,72.33333333,4.7
202,o_360850170132,7336.216305,4192.408,0,78.7,70.95,4.05
