GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate,ALAND,land_area_sq_km,population_density_per_sq_km
360850141001,360850141001,Block Group 1; Census Tract 141; Richmond County; New York,Staten Island,1626,657,369,0.5616438356,810,140,0.1728395062,288,0.1771217712,327,0.2011070111,441,0.2712177122,357,0.2195571956,109,0.06703567036,672,0.4132841328,29,0.04414003044,36085014100,2554,355,0.1389976507,2554,204,0.07987470634,2554,65,0.02545027408,163067,0.163067,9971.361465
360850146041,360850146041,Block Group 1; Census Tract 146.04; Richmond County; New York,Staten Island,1527,598,298,0.4983277592,757,247,0.3262879789,414,0.2711198428,240,0.1571709234,1090,0.7138179437,26,0.01702685003,19,0.0124426981,392,0.2567125082,11,0.01839464883,36085014604,7039,308,0.04375621537,7039,446,0.06336127291,7039,284,0.04034664015,240583,0.240583,6347.08188
360850146051,360850146051,Block Group 1; Census Tract 146.05; Richmond County; New York,Staten Island,1647,625,96,0.1536,751,152,0.2023968043,153,0.09289617486,442,0.2683667274,1435,0.8712811172,2,0.001214329083,151,0.09168184578,59,0.03582270795,23,0.0368,36085014605,3713,100,0.02693239968,3724,404,0.1084854995,3724,199,0.05343716434,461283,0.461283,3570.476259
360850146061,360850146061,Block Group 1; Census Tract 146.06; Richmond County; New York,Staten Island,1179,409,124,0.3031784841,427,83,0.1943793911,89,0.07548770144,325,0.2756573367,897,0.7608142494,3,0.002544529262,141,0.1195928753,131,0.1111111111,0,0,36085014606,6450,432,0.06697674419,6450,715,0.1108527132,6450,144,0.0223255814,216825,0.216825,5437.564856
360850146071,360850146071,Block Group 1; Census Tract 146.07; Richmond County; New York,Staten Island,2922,989,63,0.06370070779,1331,80,0.06010518407,872,0.2984257358,430,0.1471594798,2216,0.758384668,0,0,455,0.1557152635,217,0.0742642026,77,0.07785642063,36085014607,4738,388,0.08189109329,4754,434,0.09129154396,4754,55,0.01156920488,401346,0.401346,7280.501114
360850146081,360850146081,Block Group 1; Census Tract 146.08; Richmond County; New York,Staten Island,1668,561,156,0.2780748663,786,38,0.04834605598,378,0.226618705,357,0.214028777,1340,0.8033573141,0,0,57,0.03417266187,271,0.162470024,68,0.1212121212,36085014608,3592,168,0.04677060134,3592,300,0.08351893096,3592,52,0.0144766147,208360,0.20836,8005.375312
360850147001,360850147001,Block Group 1; Census Tract 147; Richmond County; New York,Staten Island,753,319,11,0.03448275862,366,12,0.03278688525,175,0.2324037185,105,0.1394422311,501,0.6653386454,0,0,72,0.09561752988,180,0.2390438247,11,0.03448275862,36085014700,3367,182,0.05405405405,3367,377,0.111969112,3367,95,0.02821502822,324247,0.324247,2322.303676
360850151001,360850151001,Block Group 1; Census Tract 151; Richmond County; New York,Staten Island,2142,766,321,0.4190600522,915,174,0.1901639344,536,0.2502334267,313,0.1461251167,1612,0.7525676937,0,0,205,0.09570494865,221,0.1031746032,28,0.0365535248,36085015100,5048,289,0.0572503962,5070,572,0.1128205128,5070,49,0.00966469428,316575,0.316575,6766.169154
360850156011,360850156011,Block Group 1; Census Tract 156.01; Richmond County; New York,Staten Island,1596,556,257,0.4622302158,886,200,0.2257336343,409,0.2562656642,136,0.08521303258,914,0.5726817043,120,0.07518796992,492,0.3082706767,36,0.02255639098,42,0.07553956835,36085015601,6214,467,0.07515288059,6214,508,0.0817508851,6214,137,0.02204699067,331789,0.331789,4810.286055
360850156021,360850156021,Block Group 1; Census Tract 156.02; Richmond County; New York,Staten Island,570,259,8,0.03088803089,245,0,0,95,0.1666666667,195,0.3421052632,523,0.9175438596,0,0,23,0.04035087719,8,0.01403508772,0,0,36085015602,3650,381,0.1043835616,3650,278,0.07616438356,3650,99,0.02712328767,202484,0.202484,2815.037238
360850156031,360850156031,Block Group 1; Census Tract 156.03; Richmond County; New York,Staten Island,1080,359,55,0.1532033426,482,77,0.1597510373,171,0.1583333333,364,0.337037037,445,0.412037037,0,0,341,0.3157407407,294,0.2722222222,0,0,36085015603,5417,671,0.1238693004,5417,437,0.08067195865,5417,146,0.02695218756,267985,0.267985,4030.07631
360850169011,360850169011,Block Group 1; Census Tract 169.01; Richmond County; New York,Staten Island,1435,445,134,0.3011235955,857,252,0.2940490082,301,0.2097560976,246,0.1714285714,1065,0.7421602787,5,0.003484320557,196,0.1365853659,169,0.1177700348,0,0,36085016901,3552,31,0.008727477477,3586,226,0.0630228667,3586,171,0.04768544339,499624,0.499624,2872.159864
360850170051,360850170051,Block Group 1; Census Tract 170.05; Richmond County; New York,Staten Island,2481,960,244,0.2541666667,1288,127,0.09860248447,641,0.2583635631,411,0.1656590085,1993,0.8033051189,10,0.004030632809,295,0.1189036679,111,0.04474002418,0,0,36085017005,4526,132,0.02916482545,4526,321,0.07092355281,4526,34,0.007512152011,964216,0.964216,2573.074913
360850170071,360850170071,Block Group 1; Census Tract 170.07; Richmond County; New York,Staten Island,2679,685,164,0.2394160584,1131,248,0.2192749779,848,0.3165360209,324,0.1209406495,1280,0.4777902202,43,0.01605076521,499,0.1862635312,857,0.3198954834,4,0.005839416058,36085017007,6346,690,0.1087299086,6340,625,0.09858044164,6340,168,0.02649842271,1195127,1.195127,2241.602775
360850170091,360850170091,Block Group 1; Census Tract 170.09; Richmond County; New York,Staten Island,1024,329,71,0.2158054711,431,71,0.1647331787,233,0.2275390625,139,0.1357421875,689,0.6728515625,0,0,13,0.0126953125,262,0.255859375,17,0.05167173252,36085017009,4870,144,0.0295687885,4880,398,0.08155737705,4880,140,0.02868852459,308383,0.308383,3320.546204
360850170111,360850170111,Block Group 1; Census Tract 170.11; Richmond County; New York,Staten Island,2021,824,170,0.2063106796,1003,237,0.2362911266,159,0.0786739238,546,0.2701632855,1835,0.9079663533,4,0.001979218209,17,0.008411677387,137,0.06778822365,0,0,36085017011,4731,625,0.1321073769,4745,683,0.1439409905,4745,28,0.005900948367,364938,0.364938,5537.92699
360850170121,360850170121,Block Group 1; Census Tract 170.12; Richmond County; New York,Staten Island,2069,670,199,0.2970149254,926,113,0.1220302376,472,0.2281295312,373,0.1802803287,1548,0.7481875302,0,0,224,0.1082648623,297,0.1435476075,40,0.05970149254,36085017012,5363,392,0.07309341786,5363,531,0.09901174716,5363,7,0.001305239605,335779,0.335779,6161.79094
360850170131,360850170131,Block Group 1; Census Tract 170.13; Richmond County; New York,Staten Island,2671,804,230,0.2860696517,1034,85,0.08220502901,485,0.1815799326,657,0.2459752902,1787,0.6690378136,0,0,502,0.18794459,368,0.1377761138,0,0,36085017013,4617,127,0.0275070392,4617,262,0.05674680528,4617,93,0.02014294997,272826,0.272826,9790.122642
360850170141,360850170141,Block Group 1; Census Tract 170.14; Richmond County; New York,Staten Island,2597,907,199,0.2194046307,1338,287,0.2144992526,461,0.1775125144,549,0.2113977667,1974,0.7601078167,0,0,57,0.021948402,529,0.203696573,19,0.02094818082,36085017014,4141,203,0.04902197537,4141,449,0.108427916,4141,181,0.04370924897,248849,0.248849,10436.04756
360850170151,360850170151,Block Group 1; Census Tract 170.15; Richmond County; New York,Staten Island,3167,1100,192,0.1745454545,1508,345,0.2287798408,562,0.1774550047,583,0.1840858857,2804,0.8853804863,0,0,0,0,155,0.04894221661,0,0,36085017015,3167,8,0.002526049889,3167,451,0.1424060625,3167,0,0,457623,0.457623,6920.543766
360850170161,360850170161,Block Group 1; Census Tract 170.16; Richmond County; New York,Staten Island,2534,945,200,0.2116402116,1453,200,0.1376462491,359,0.1416732439,311,0.1227308603,1655,0.6531176006,0,0,472,0.1862667719,407,0.1606156275,42,0.04444444444,36085017016,4459,113,0.02534200493,4449,604,0.1357608451,4449,119,0.02674758373,364310,0.36431,6955.614724
360850173001,360850173001,Block Group 1; Census Tract 173; Richmond County; New York,Staten Island,1876,501,155,0.3093812375,1015,234,0.2305418719,470,0.250533049,268,0.1428571429,543,0.289445629,126,0.0671641791,524,0.2793176972,665,0.3544776119,39,0.07784431138,36085017300,2786,324,0.1162957645,2791,474,0.1698316016,2791,226,0.08097456109,276824,0.276824,6776.869058
360850176001,360850176001,Block Group 1; Census Tract 176; Richmond County; New York,Staten Island,1304,415,74,0.178313253,586,50,0.08532423208,438,0.3358895706,158,0.1211656442,1086,0.8328220859,0,0,189,0.1449386503,29,0.0222392638,11,0.0265060241,36085017600,5169,71,0.01373573225,5169,448,0.08667053589,5169,105,0.02031340685,1122759,1.122759,1161.424669
360850177011,360850177011,Block Group 1; Census Tract 177.01; Richmond County; New York,Staten Island,962,296,0,0,658,135,0.2051671733,179,0.1860706861,134,0.1392931393,565,0.5873180873,0,0,75,0.07796257796,274,0.2848232848,0,0,36085017701,4246,378,0.08902496467,4246,842,0.1983042864,4246,3,0.0007065473387,408346,0.408346,2355.845288
360850177021,360850177021,Block Group 1; Census Tract 177.02; Richmond County; New York,Staten Island,948,424,93,0.2193396226,399,110,0.2756892231,162,0.1708860759,273,0.2879746835,664,0.7004219409,0,0,97,0.1023206751,128,0.135021097,63,0.1485849057,36085017702,2117,289,0.1365139348,2117,331,0.1563533302,2117,10,0.004723665564,311987,0.311987,3038.588146
360850017001,360850017001,Block Group 1; Census Tract 17; Richmond County; New York,Staten Island,593,218,78,0.3577981651,267,27,0.1011235955,91,0.1534569983,174,0.2934232715,240,0.4047217538,205,0.3456998314,40,0.06745362563,70,0.1180438449,25,0.1146788991,36085001700,1606,149,0.09277708593,1606,217,0.1351183064,1606,95,0.05915317559,205521,0.205521,2885.349916
360850187011,360850187011,Block Group 1; Census Tract 187.01; Richmond County; New York,Staten Island,1091,369,174,0.4715447154,455,80,0.1758241758,350,0.3208065995,99,0.09074243813,666,0.6104491292,44,0.0403299725,159,0.1457378552,150,0.1374885426,31,0.08401084011,36085018701,1859,177,0.09521247983,1915,174,0.0908616188,1915,65,0.03394255875,162716,0.162716,6704.93375
360850187031,360850187031,Block Group 1; Census Tract 187.03; Richmond County; New York,Staten Island,2244,710,391,0.5507042254,778,46,0.05912596401,520,0.2317290553,650,0.2896613191,1060,0.4723707665,75,0.03342245989,898,0.4001782531,105,0.04679144385,0,0,36085018703,3663,370,0.101010101,3663,323,0.08817908818,3663,48,0.0131040131,231409,0.231409,9697.116361
360850187041,360850187041,Block Group 1; Census Tract 187.04; Richmond County; New York,Staten Island,2585,610,164,0.268852459,862,15,0.01740139211,671,0.2595744681,693,0.2680851064,2080,0.8046421663,66,0.02553191489,209,0.08085106383,124,0.04796905222,52,0.08524590164,36085018704,4309,91,0.021118589,4309,304,0.0705500116,4309,30,0.006962172198,312588,0.312588,8269.671261
360850189011,360850189011,Block Group 1; Census Tract 189.01; Richmond County; New York,Staten Island,2452,719,115,0.1599443672,1019,280,0.2747791953,636,0.2593800979,414,0.1688417618,1756,0.7161500816,2,0.0008156606852,354,0.1443719413,281,0.1146003263,30,0.04172461752,36085018901,5794,724,0.1249568519,5814,619,0.1064671483,5814,494,0.08496732026,523868,0.523868,4680.568387
360850189021,360850189021,Block Group 1; Census Tract 189.02; Richmond County; New York,Staten Island,1404,512,63,0.123046875,736,203,0.2758152174,362,0.2578347578,252,0.1794871795,645,0.4594017094,29,0.02065527066,510,0.3632478632,135,0.09615384615,180,0.3515625,36085018902,5643,1004,0.1779195463,5643,555,0.09835194046,5643,69,0.01222753854,236926,0.236926,5925.900914
360850018001,360850018001,Block Group 1; Census Tract 18; Richmond County; New York,Staten Island,449,146,146,1,168,0,0,163,0.3630289532,9,0.02004454343,211,0.4699331849,94,0.2093541203,25,0.05567928731,88,0.1959910913,0,0,36085001800,427,27,0.06323185012,346,7,0.02023121387,346,20,0.05780346821,910163,0.910163,493.3182298
360850197001,360850197001,Block Group 1; Census Tract 197; Richmond County; New York,Staten Island,1289,445,71,0.1595505618,831,152,0.182912154,206,0.1598138092,121,0.093871218,874,0.6780449961,0,0,131,0.1016291699,271,0.2102404965,0,0,36085019700,1975,28,0.01417721519,1975,171,0.08658227848,1975,76,0.03848101266,142540,0.14254,9043.075628
360850198001,360850198001,Block Group 1; Census Tract 198; Richmond County; New York,Staten Island,1661,477,82,0.1719077568,824,14,0.01699029126,508,0.3058398555,124,0.074653823,1294,0.7790487658,49,0.02950030102,281,0.1691751957,37,0.02227573751,38,0.07966457023,36085019800,7341,683,0.09303909549,7341,758,0.1032556872,7341,100,0.01362212233,2404501,2.404501,690.7878183
360850020011,360850020011,Block Group 1; Census Tract 20.01; Richmond County; New York,Staten Island,1599,879,454,0.5164960182,730,248,0.3397260274,85,0.05315822389,523,0.3270794246,1167,0.7298311445,16,0.01000625391,141,0.08818011257,247,0.1544715447,109,0.1240045506,36085002001,2904,108,0.03719008264,2904,372,0.1280991736,2904,120,0.04132231405,180427,0.180427,8862.309965
360850020021,360850020021,Block Group 1; Census Tract 20.02; Richmond County; New York,Staten Island,1389,666,294,0.4414414414,862,508,0.5893271462,124,0.08927285817,358,0.2577393808,738,0.5313174946,11,0.007919366451,363,0.2613390929,183,0.13174946,156,0.2342342342,36085002002,2710,85,0.03136531365,2710,245,0.09040590406,2710,160,0.05904059041,537737,0.537737,2583.047103
360850201001,360850201001,Block Group 1; Census Tract 201; Richmond County; New York,Staten Island,1521,614,245,0.3990228013,683,85,0.1244509517,444,0.291913215,111,0.07297830375,617,0.4056541749,24,0.0157790927,24,0.0157790927,851,0.5595003287,35,0.05700325733,36085020100,3356,352,0.10488677,3356,264,0.07866507747,3356,78,0.02324195471,294056,0.294056,5172.484153
360850207011,360850207011,Block Group 1; Census Tract 207.01; Richmond County; New York,Staten Island,1245,455,275,0.6043956044,623,240,0.3852327448,201,0.1614457831,158,0.1269076305,78,0.06265060241,205,0.1646586345,160,0.1285140562,737,0.5919678715,46,0.1010989011,36085020701,3364,674,0.2003567182,3364,449,0.1334720571,3364,126,0.03745541023,263368,0.263368,4727.225783
360850207021,360850207021,Block Group 1; Census Tract 207.02; Richmond County; New York,Staten Island,815,191,165,0.8638743455,230,57,0.247826087,366,0.4490797546,49,0.06012269939,109,0.1337423313,0,0,13,0.01595092025,602,0.7386503067,120,0.6282722513,36085020702,2916,889,0.3048696845,2928,349,0.1191939891,2928,331,0.1130464481,280966,0.280966,2900.706847
360850208031,360850208031,Block Group 1; Census Tract 208.03; Richmond County; New York,Staten Island,1826,661,204,0.308623298,1004,432,0.4302788845,348,0.1905805038,362,0.1982475356,1709,0.9359255203,0,0,7,0.003833515882,110,0.06024096386,0,0,36085020803,7532,571,0.07580987785,7627,776,0.1017438049,7627,185,0.02425593287,721894,0.721894,2529.457233
360850208041,360850208041,Block Group 1; Census Tract 208.04; Richmond County; New York,Staten Island,2379,804,104,0.1293532338,1120,201,0.1794642857,401,0.1685582177,557,0.2341319882,2175,0.9142496847,25,0.01050861707,112,0.04707860446,40,0.01681378731,0,0,36085020804,5124,246,0.04800936768,5124,658,0.1284153005,5124,55,0.01073380172,444254,0.444254,5355.044637
360850208051,360850208051,Block Group 1; Census Tract 208.05; Richmond County; New York,Staten Island,1535,459,80,0.174291939,632,113,0.1787974684,368,0.2397394137,287,0.186970684,1073,0.6990228013,4,0.002605863192,112,0.07296416938,346,0.2254071661,12,0.02614379085,36085020805,6559,302,0.04604360421,6559,759,0.1157188596,6559,181,0.02759567007,434779,0.434779,3530.529303
360850208061,360850208061,Block Group 1; Census Tract 208.06; Richmond County; New York,Staten Island,1568,553,109,0.1971066908,800,87,0.10875,215,0.1371173469,199,0.1269132653,1230,0.7844387755,2,0.001275510204,106,0.06760204082,195,0.1243622449,19,0.03435804702,36085020806,2533,275,0.1085669167,2533,279,0.1101460719,2533,31,0.01223845243,296925,0.296925,5280.794814
360850213001,360850213001,Block Group 1; Census Tract 213; Richmond County; New York,Staten Island,840,296,76,0.2567567568,388,49,0.1262886598,175,0.2083333333,189,0.225,282,0.3357142857,50,0.05952380952,49,0.05833333333,459,0.5464285714,42,0.1418918919,36085021300,5669,818,0.1442935262,5669,739,0.1303580878,5669,485,0.08555300759,126904,0.126904,6619.1767
360850021001,360850021001,Block Group 1; Census Tract 21; Richmond County; New York,Staten Island,1702,539,353,0.6549165121,621,318,0.5120772947,483,0.2837837838,239,0.1404230317,453,0.2661574618,277,0.1627497062,19,0.01116333725,953,0.5599294947,38,0.07050092764,36085002100,5613,1344,0.2394441475,5577,708,0.1269499731,5577,646,0.1158328851,152253,0.152253,11178.76167
360850223001,360850223001,Block Group 1; Census Tract 223; Richmond County; New York,Staten Island,1792,605,115,0.1900826446,657,153,0.2328767123,372,0.2075892857,419,0.2338169643,306,0.1707589286,712,0.3973214286,39,0.02176339286,342,0.1908482143,16,0.02644628099,36085022300,3263,559,0.171314741,3263,672,0.205945449,3263,110,0.03371130861,343665,0.343665,5214.380283
360850226011,360850226011,Block Group 1; Census Tract 226.01; Richmond County; New York,Staten Island,2296,931,269,0.2889366273,1015,457,0.4502463054,564,0.2456445993,383,0.1668118467,2015,0.8776132404,2,0.0008710801394,65,0.02831010453,112,0.0487804878,171,0.1836734694,36085022601,7394,322,0.04354882337,7483,970,0.1296271549,7483,177,0.02365361486,478740,0.47874,4795.92263
360850226021,360850226021,Block Group 1; Census Tract 226.02; Richmond County; New York,Staten Island,486,358,331,0.9245810056,83,2,0.02409638554,37,0.07613168724,29,0.05967078189,452,0.9300411523,3,0.006172839506,18,0.03703703704,13,0.02674897119,9,0.0251396648,36085022602,1373,363,0.2643845594,1373,364,0.2651128915,1373,78,0.05680990532,768456,0.768456,632.4369905
360850228011,360850228011,Block Group 1; Census Tract 228.01; Richmond County; New York,Staten Island,37,10,6,0.6,26,5,0.1923076923,0,0,0,0,31,0.8378378378,0,0,0,0,0,0,0,0,36085022801,37,0,0,37,5,0.1351351351,37,0,0,1453186,1.453186,25.46129676
360850231001,360850231001,Block Group 1; Census Tract 231; Richmond County; New York,Staten Island,1995,614,253,0.4120521173,815,203,0.2490797546,517,0.2591478697,166,0.08320802005,115,0.05764411028,603,0.3022556391,200,0.1002506266,867,0.4345864662,22,0.03583061889,36085023100,4742,760,0.1602699283,4757,510,0.1072104267,4757,548,0.1151986546,247759,0.247759,8052.179739
360850239001,360850239001,Block Group 1; Census Tract 239; Richmond County; New York,Staten Island,1799,540,209,0.387037037,886,170,0.1918735892,395,0.2195664258,242,0.1345191773,358,0.1989994441,564,0.3135075042,348,0.1934408004,485,0.269594219,0,0,36085023900,3071,336,0.1094106154,3102,279,0.08994197292,3102,155,0.04996776273,315025,0.315025,5710.657884
360850244011,360850244011,Block Group 1; Census Tract 244.01; Richmond County; New York,Staten Island,2379,739,131,0.1772665765,1300,70,0.05384615385,863,0.3627574611,119,0.05002101723,2260,0.9499789828,0,0,0,0,119,0.05002101723,0,0,36085024401,6270,117,0.01866028708,6270,421,0.06714513557,6270,322,0.05135566188,535737,0.535737,4440.611718
360850244021,360850244021,Block Group 1; Census Tract 244.02; Richmond County; New York,Staten Island,3155,1191,245,0.2057094878,1574,232,0.1473951715,521,0.1651347068,547,0.1733755943,2870,0.9096671949,1,0.0003169572108,65,0.0206022187,123,0.03898573693,105,0.08816120907,36085024402,4980,273,0.05481927711,5013,360,0.07181328546,5013,206,0.04109315779,1000041,1.000041,3154.87065
360850247001,360850247001,Block Group 1; Census Tract 247; Richmond County; New York,Staten Island,1174,429,234,0.5454545455,421,65,0.1543942993,253,0.2155025554,202,0.1720613288,422,0.3594548552,573,0.4880749574,44,0.03747870528,135,0.1149914821,62,0.1445221445,36085024700,2833,296,0.1044828803,2822,342,0.1211906449,2822,242,0.08575478384,211867,0.211867,5541.212176
360850248001,360850248001,Block Group 1; Census Tract 248; Richmond County; New York,Staten Island,1354,564,202,0.3581560284,585,93,0.158974359,285,0.2104874446,296,0.2186115214,982,0.7252584934,4,0.002954209749,2,0.001477104874,240,0.1772525849,14,0.02482269504,36085024800,4769,581,0.1218284756,4769,537,0.1126022227,4769,175,0.03669532397,328754,0.328754,4118.581067
360850251001,360850251001,Block Group 1; Census Tract 251; Richmond County; New York,Staten Island,1976,632,311,0.4920886076,659,45,0.06828528073,230,0.1163967611,361,0.1826923077,983,0.4974696356,8,0.004048582996,458,0.2317813765,486,0.245951417,36,0.05696202532,36085025100,6459,538,0.08329462765,6459,676,0.1046601641,6459,334,0.05171079114,453089,0.453089,4361.174074
360850273021,360850273021,Block Group 1; Census Tract 273.02; Richmond County; New York,Staten Island,3527,858,263,0.3065268065,1211,194,0.1601981833,1565,0.4437198752,563,0.1596257443,2582,0.7320669124,151,0.0428125886,425,0.1204990077,62,0.01757867876,35,0.04079254079,36085027302,4866,551,0.1132346897,4866,271,0.05569256062,4866,36,0.007398273736,322581,0.322581,10933.68797
360850277021,360850277021,Block Group 1; Census Tract 277.02; Richmond County; New York,Staten Island,2201,750,266,0.3546666667,1037,191,0.1841851495,546,0.2480690595,321,0.1458427987,1273,0.5783734666,20,0.009086778737,316,0.143571104,429,0.1949114039,28,0.03733333333,36085027702,6159,874,0.1419061536,6159,574,0.09319694756,6159,341,0.05536613087,188664,0.188664,11666.24263
360850277041,360850277041,Block Group 1; Census Tract 277.04; Richmond County; New York,Staten Island,2351,713,215,0.301542777,777,69,0.0888030888,565,0.2403232667,517,0.2199064228,1543,0.6563164611,0,0,437,0.1858783496,352,0.1497235219,141,0.1977559607,36085027704,5163,998,0.1932984699,5161,658,0.1274946716,5161,312,0.0604534005,267182,0.267182,8799.245458
360850277051,360850277051,Block Group 1; Census Tract 277.05; Richmond County; New York,Staten Island,3024,881,133,0.1509648127,1389,245,0.1763858891,631,0.2086640212,575,0.1901455026,1681,0.5558862434,47,0.01554232804,916,0.3029100529,380,0.1256613757,45,0.05107832009,36085027705,6119,419,0.06847524105,6119,536,0.08759601242,6119,264,0.04314430462,233651,0.233651,12942.37987
360850277061,360850277061,Block Group 1; Census Tract 277.06; Richmond County; New York,Staten Island,1567,549,258,0.4699453552,539,125,0.2319109462,153,0.09763880026,191,0.1218889598,1219,0.7779195916,0,0,212,0.1352903638,136,0.08679004467,92,0.1675774135,36085027706,3107,908,0.2922433215,3089,193,0.06247976691,3089,108,0.03496277112,186202,0.186202,8415.591669
360850279001,360850279001,Block Group 1; Census Tract 279; Richmond County; New York,Staten Island,1255,444,82,0.1846846847,537,108,0.2011173184,289,0.2302788845,313,0.2494023904,994,0.7920318725,35,0.02788844622,106,0.08446215139,120,0.09561752988,24,0.05405405405,36085027900,1784,113,0.06334080717,1784,164,0.09192825112,1784,20,0.01121076233,3696471,3.696471,339.5130112
360850027001,360850027001,Block Group 1; Census Tract 27; Richmond County; New York,Staten Island,1934,196,115,0.5867346939,425,193,0.4541176471,395,0.2042399173,516,0.2668045502,407,0.2104446743,616,0.3185108583,115,0.0594622544,753,0.3893485005,59,0.3010204082,36085002700,2061,1312,0.6365841824,2061,273,0.1324599709,2061,312,0.1513828239,178853,0.178853,10813.34951
360850291021,360850291021,Block Group 1; Census Tract 291.02; Richmond County; New York,Staten Island,577,178,34,0.191011236,229,0,0,194,0.3362218371,87,0.150779896,314,0.5441941075,0,0,66,0.1143847487,197,0.3414211438,4,0.02247191011,36085029102,3355,161,0.0479880775,3355,223,0.06646795827,3355,265,0.07898658718,8094585,8.094585,71.28222139
360850291041,360850291041,Block Group 1; Census Tract 291.04; Richmond County; New York,Staten Island,1713,530,21,0.03962264151,1027,472,0.4595910419,178,0.1039112668,244,0.1424401635,574,0.3350846468,301,0.1757151197,278,0.162288383,516,0.3012259194,34,0.0641509434,36085029104,6879,956,0.138973688,6879,825,0.1199302224,6879,580,0.08431458061,280632,0.280632,6104.079364
360850291051,360850291051,Block Group 1; Census Tract 291.05; Richmond County; New York,Staten Island,1079,381,125,0.3280839895,441,68,0.1541950113,169,0.156626506,351,0.3253012048,837,0.7757182576,103,0.09545875811,44,0.04077849861,61,0.05653382762,0,0,36085029105,4467,309,0.06917394224,4467,527,0.1179762704,4467,89,0.01992388628,1113805,1.113805,968.7512626
360850291061,360850291061,Block Group 1; Census Tract 291.06; Richmond County; New York,Staten Island,1078,363,134,0.3691460055,456,73,0.1600877193,156,0.1447124304,231,0.2142857143,889,0.8246753247,85,0.07884972171,93,0.08627087199,11,0.01020408163,10,0.02754820937,36085029106,2845,391,0.1374340949,2845,272,0.09560632689,2845,111,0.03901581722,195141,0.195141,5524.210699
360850029001,360850029001,Block Group 1; Census Tract 29; Richmond County; New York,Staten Island,907,271,170,0.6273062731,443,107,0.2415349887,239,0.2635060639,62,0.06835722161,74,0.0815876516,424,0.4674751929,0,0,379,0.4178610805,0,0,36085002900,5429,1803,0.3321053601,5495,576,0.104822566,5495,417,0.07588717015,140312,0.140312,6464.165574
360850303011,360850303011,Block Group 1; Census Tract 303.01; Richmond County; New York,Staten Island,3299,1068,400,0.3745318352,1737,559,0.3218192286,538,0.1630797211,829,0.2512882692,926,0.2806911185,405,0.1227644741,1214,0.3679903001,712,0.2158229767,89,0.08333333333,36085030301,5379,284,0.05279791783,5379,542,0.1007622235,5379,33,0.006134969325,342790,0.34279,9623.968027
360850303021,360850303021,Block Group 1; Census Tract 303.02; Richmond County; New York,Staten Island,734,251,83,0.3306772908,381,105,0.2755905512,71,0.09673024523,160,0.2179836512,249,0.3392370572,191,0.2602179837,201,0.2738419619,93,0.1267029973,56,0.2231075697,36085030302,6123,605,0.09880777397,6123,500,0.08165931733,6123,252,0.04115629593,179128,0.179128,4097.628511
360850319011,360850319011,Block Group 1; Census Tract 319.01; Richmond County; New York,Staten Island,2708,873,862,0.9873997709,700,589,0.8414285714,765,0.2824963072,168,0.06203840473,99,0.03655834564,1024,0.3781388479,140,0.05169867061,1365,0.5040620384,81,0.09278350515,36085031901,3948,1478,0.374366768,3948,577,0.1461499493,3948,95,0.02406281662,159746,0.159746,16951.91116
360850319021,360850319021,Block Group 1; Census Tract 319.02; Richmond County; New York,Staten Island,751,431,387,0.8979118329,100,23,0.23,274,0.3648468708,88,0.1171770972,100,0.1331557923,457,0.6085219707,0,0,162,0.2157123835,26,0.06032482599,36085031902,4653,953,0.2048140984,4653,747,0.1605415861,4653,340,0.0730711369,131868,0.131868,5695.089028
360850323001,360850323001,Block Group 1; Census Tract 323; Richmond County; New York,Staten Island,1030,437,143,0.3272311213,569,341,0.5992970123,148,0.1436893204,142,0.1378640777,107,0.1038834951,349,0.3388349515,79,0.07669902913,291,0.2825242718,17,0.03890160183,36085032300,1030,116,0.1126213592,1030,165,0.1601941748,1030,69,0.06699029126,3867919,3.867919,266.2930635
360850033001,360850033001,Block Group 1; Census Tract 33; Richmond County; New York,Staten Island,1491,530,175,0.3301886792,739,290,0.3924221922,321,0.2152917505,176,0.1180415828,926,0.6210596915,207,0.138832998,113,0.0757880617,138,0.09255533199,16,0.03018867925,36085003300,3821,503,0.1316409317,3821,335,0.08767338393,3821,87,0.02276890866,166291,0.166291,8966.209837
360850036001,360850036001,Block Group 1; Census Tract 36; Richmond County; New York,Staten Island,1305,392,202,0.5153061224,571,110,0.1926444834,372,0.2850574713,126,0.09655172414,254,0.1946360153,6,0.004597701149,446,0.3417624521,373,0.2858237548,106,0.2704081633,36085003600,2608,345,0.1322852761,2565,173,0.06744639376,2565,249,0.09707602339,246746,0.246746,5288.839535
